id_municipio,taxa_microdados,taxa_publicada,diferenca_abs
1705102,52.38095238095239,52.38,0.0009523809523841464
1705508,55.88235294117647,55.82,0.06235294117647072
1705557,56.36363636363636,56.14,0.2236363636363592
1705607,36.231884057971016,35.8,0.43188405797101836
1706001,48.64864864864865,49.04,0.39135135135134647
1706100,61.79775280898876,61.42,0.3777528089887596
1706258,82.6086956521739,82.61,0.0013043478260925667
1706506,45.1219512195122,45.61,0.48804878048780154
1707009,60.94420600858369,61.27,0.3257939914163117
1707108,61.1764705882353,60.78,0.3964705882352959
1707207,53.2258064516129,52.81,0.41580645161289453
1707306,68.0,68.54,0.5400000000000063
1707405,47.474747474747474,47.82,0.34525252525252625
1707553,56.75675675675676,57.84,1.0832432432432455
1707652,51.61290322580645,51.74,0.12709677419355359
1707702,12.727272727272727,12.63,0.09727272727272585
1708205,45.45454545454545,45.42,0.03454545454545155
1708254,51.515151515151516,51.71,0.19484848484848527
1708304,39.02439024390244,40.0,0.9756097560975618
1709005,38.582677165354326,38.49,0.09267716535432413
1709302,47.84688995215311,48.16,0.3131100478468838
1709500,53.84615384615385,54.37,0.5238461538461507
1709807,21.428571428571427,21.43,0.001428571428572667
1710508,40.909090909090914,41.1,0.1909090909090878
1710706,18.367346938775512,18.09,0.2773469387755121
1710904,53.333333333333336,53.53,0.19666666666666544
1711100,24.0,24.0,0.0
1711506,62.5,62.32,0.17999999999999972
1711803,50.0,49.1,0.8999999999999986
1711902,35.59322033898305,35.66,0.06677966101694466
1711951,15.384615384615385,15.09,0.29461538461538517
1712009,38.18181818181819,38.15,0.03181818181818841
1712157,58.620689655172406,58.81,0.18931034482759657
1712405,19.047619047619047,19.44,0.39238095238095383
1712454,48.93617021276596,48.91,0.026170212765961764
1712504,36.206896551724135,36.72,0.5131034482758636
1712702,9.090909090909092,9.09,0.0009090909090918586
1712801,21.052631578947366,20.67,0.38263157894736466
1713205,44.44444444444444,46.42,1.9755555555555588
1713304,63.63636363636363,63.01,0.6263636363636351
1713601,20.3125,19.71,0.6024999999999991
1713700,46.15384615384615,44.77,1.3838461538461502
1713809,50.0,49.53,0.46999999999999886
1713957,50.0,49.28,0.7199999999999989
1714203,44.230769230769226,43.89,0.34076923076922583
1714302,34.0,34.23,0.22999999999999687
1714880,42.073170731707314,40.7,1.3731707317073116
1715002,55.172413793103445,55.38,0.2075862068965577
1715101,36.17021276595745,36.09,0.08021276595744808
1715150,70.83333333333334,70.33,0.5033333333333445
1715259,61.76470588235294,61.24,0.52470588235294
1715507,31.57894736842105,31.58,0.001052631578946972
1715705,30.864197530864196,31.27,0.40580246913580353
1715754,77.77777777777779,77.41,0.3677777777777891
1716109,63.666121112929616,63.45,0.21612111292961345
1716208,68.33333333333333,68.45,0.11666666666667425
1716307,37.93103448275862,37.96,0.028965517241381633
1716505,56.709956709956714,56.7,0.009956709956711052
1716604,46.03174603174603,42.93,3.101746031746032
1716653,61.81818181818181,61.79,0.028181818181813867
1716703,61.016949152542374,60.62,0.3969491525423763
1717008,33.92857142857143,33.88,0.048571428571428044
1717206,54.54545454545454,54.55,0.004545454545457517
1717503,43.75,43.07,0.6799999999999997
1717800,45.23809523809524,44.56,0.6780952380952385
1717909,30.303030303030305,30.99,0.6869696969696939
1718006,38.297872340425535,37.89,0.4078723404255342
1718204,44.31977559607293,44.11,0.20977559607293017
1718303,38.46153846153847,38.49,0.028461538461534985
1718402,57.77777777777777,57.83,0.05222222222222683
1718451,40.909090909090914,40.91,0.0009090909090829769
1718501,50.0,50.29,0.28999999999999915
1718550,54.90196078431373,54.32,0.5819607843137291
1718659,20.0,19.61,0.39000000000000057
1718709,46.15384615384615,46.58,0.426153846153845
1718758,26.76056338028169,26.8,0.03943661971831247
1718808,42.35294117647059,43.25,0.897058823529413
1718840,53.333333333333336,53.5,0.1666666666666643
1718865,31.428571428571427,31.33,0.09857142857142875
1718881,41.46341463414634,39.73,1.7334146341463423
1718899,43.333333333333336,43.12,0.21333333333333826
1718907,37.333333333333336,36.92,0.413333333333334
1719004,28.57142857142857,24.65,3.921428571428571
1720002,57.14285714285714,57.14,0.0028571428571382285
1720101,52.63157894736842,52.93,0.29842105263158203
1720150,61.904761904761905,61.9,0.004761904761906521
1720200,36.96969696969697,36.9,0.06969696969697026
1720259,57.77777777777777,59.09,1.312222222222232
1720309,59.183673469387756,58.96,0.22367346938775512
1720499,46.34146341463415,46.24,0.10146341463414643
1720655,36.0,37.39,1.3900000000000006
1720804,50.69444444444444,50.64,0.0544444444444423
1720853,58.620689655172406,58.97,0.34931034482759316
1720903,42.19653179190752,42.45,0.25346820809248527
1720937,55.55555555555556,55.56,0.004444444444445139
1721000,57.45614035087719,56.97,0.4861403508771929
1721109,50.98039215686274,51.16,0.17960784313725497
1721208,35.77981651376147,35.44,0.3398165137614697
1721257,66.66666666666666,66.67,0.0033333333333445125
1721307,53.84615384615385,53.85,0.0038461538461547207
1722081,43.61702127659575,41.89,1.7270212765957496
1722107,42.857142857142854,42.82,0.03714285714285381
2100055,62.913907284768214,62.76,0.15390728476821636
2100105,93.10344827586206,93.1,0.0034482758620697496
2100154,65.54621848739495,63.75,1.7962184873949525
2100204,70.9090909090909,70.97,0.060909090909092356
2100303,45.75471698113208,45.37,0.38471698113207964
2100402,73.07692307692307,73.02,0.05692307692306997
2100436,52.121212121212125,51.5,0.6212121212121247
2100477,57.22891566265061,56.29,0.9389156626506079
2100501,52.56410256410257,51.99,0.5741025641025672
2100550,43.13725490196079,43.0,0.13725490196078738
2100600,42.07119741100323,41.33,0.7411974110032347
2100709,41.13475177304964,41.33,0.19524822695035482
2100808,33.94495412844037,34.63,0.6850458715596304
2100832,38.78787878787879,39.08,0.29212121212120934
2100873,91.72413793103448,91.6,0.12413793103448256
2100907,43.09623430962343,42.52,0.5762343096234304
2100956,74.43609022556392,74.44,0.003909774436081648
2101004,72.41379310344827,72.37,0.043793103448265924
2101103,71.32867132867133,71.88,0.5513286713286618
2101202,51.108647450110865,51.38,0.27135254988913715
2101251,54.123711340206185,53.73,0.39371134020618825
2101301,57.6271186440678,57.55,0.07711864406780222
2101350,100.0,100.0,0.0
2101400,39.63022508038585,39.54,0.09022508038584931
2101509,52.5,51.56,0.9399999999999977
2101608,64.3222506393862,64.05,0.27225063938620053
2101707,78.60892388451444,78.52,0.08892388451444333
2101731,72.22222222222221,72.29,0.06777777777779193
2101772,77.9591836734694,77.73,0.22918367346939306
2101806,45.83333333333333,47.28,1.4466666666666725
2101905,61.038961038961034,59.75,1.288961038961034
2101939,87.87878787878788,87.88,0.0012121212121201097
2101970,80.0,80.0,0.0
2102002,69.78193146417445,69.64,0.1419314641744478
2102036,63.20987654320987,63.18,0.02987654320987332
2102077,95.23809523809523,95.28,0.041904761904774546
2102101,58.08823529411765,58.08,0.00823529411765378
2102150,49.46236559139785,49.3,0.162365591397851
2102200,29.08366533864542,28.95,0.13366533864542163
2102309,57.14285714285714,57.18,0.03714285714286092
2102325,42.279942279942276,42.03,0.24994227994227458
2102358,55.12820512820513,54.91,0.2182051282051347
2102374,55.434782608695656,56.05,0.6152173913043413
2102408,63.23529411764706,64.0,0.764705882352942
2102507,31.944444444444443,34.1,2.1555555555555586
2102556,61.23595505617978,61.7,0.46404494382021966
2102606,49.35064935064935,49.53,0.1793506493506527
2102705,70.67307692307693,70.83,0.1569230769230643
2102754,91.0891089108911,91.14,0.05089108910890161
2102804,51.98412698412699,50.96,1.0241269841269869
2102903,62.15277777777778,61.21,0.9427777777777777
2103000,55.4519368723099,55.15,0.30193687230990207
2103109,67.04545454545455,66.85,0.19545454545455243
2103125,87.5,84.42,3.0799999999999983
2103158,88.03418803418803,87.93,0.10418803418802725
2103174,37.07865168539326,36.86,0.21865168539326163
2103208,41.75182481751825,41.58,0.17182481751824952
2103257,86.47058823529412,86.24,0.2305882352941211
2103307,51.886792452830186,50.85,1.0367924528301842
2103406,76.04651162790698,76.13,0.08348837209301507
2103505,50.0,49.9,0.10000000000000142
2103554,55.3072625698324,54.26,1.0472625698324052
2103604,55.87703435804702,55.72,0.15703435804702082
2103703,67.02898550724638,66.32,0.708985507246382
2103752,69.93464052287581,69.82,0.11464052287581694
2103802,44.11764705882353,43.95,0.16764705882352615
2103901,81.65680473372781,81.51,0.14680473372780511
2104008,81.48148148148148,81.48,0.0014814814814769761
2104057,60.6,59.79,0.8100000000000023
2104073,65.13761467889908,65.38,0.2423853211009117
2104081,79.45205479452055,77.76,1.6920547945205442
2104099,84.34343434343434,84.29,0.05343434343433273
2104107,78.8659793814433,78.25,0.6159793814432959
2104206,72.25806451612902,72.06,0.19806451612902265
2104305,87.9746835443038,88.4,0.4253164556962048
2104404,65.95744680851064,66.96,1.0025531914893548
2104503,78.49462365591397,78.21,0.2846236559139754
2104552,67.64705882352942,67.46,0.18705882352942638
2104602,48.113207547169814,48.13,0.016792452830188154
2104628,91.66666666666666,91.67,0.0033333333333445125
2104651,78.04878048780488,78.08,0.03121951219512198
2104677,60.854092526690394,60.92,0.06590747330960767
2104701,75.0,75.68,0.6800000000000068
2104800,46.403242147923,45.8,0.6032421479230052
2104909,86.61417322834646,86.95,0.3358267716535437
2105005,58.982035928143716,59.22,0.23796407185628254
2105104,69.65811965811966,68.98,0.6781196581196554
2105153,77.93103448275862,77.64,0.29103448275861865
2105203,89.69072164948454,89.11,0.5807216494845449
2105302,54.63246554364471,54.73,0.0975344563552838
2105351,72.8395061728395,72.99,0.15049382716048854
2105401,60.49222797927462,60.47,0.022227979274617837
2105427,60.317460317460316,60.13,0.18746031746031377
2105450,68.47826086956522,68.34,0.13826086956521522
2105476,69.76744186046511,69.39,0.37744186046511174
2105500,56.326530612244895,55.83,0.4965306122448965
2105609,75.0,75.31,0.3100000000000023
2105658,67.81609195402298,67.86,0.04390804597701958
2105708,79.75609756097562,79.18,0.5760975609756116
2105807,97.05882352941177,97.1,0.041176470588226266
2105906,76.14678899082568,76.73,0.5832110091743203
2105922,78.48101265822784,78.44,0.04101265822784228
2105948,92.3076923076923,92.3,0.007692307692309441
2105963,97.16981132075472,97.12,0.049811320754713506
2105989,66.66666666666666,65.92,0.7466666666666555
2106003,90.83969465648855,90.91,0.07030534351144979
2106102,65.89147286821705,66.12,0.22852713178295403
2106201,84.95575221238938,84.97,0.014247787610614182
2106300,81.94444444444444,82.04,0.09555555555556339
2106326,41.58730158730159,41.67,0.08269841269841294
2106359,39.02439024390244,39.77,0.745609756097565
2106375,97.54098360655738,97.62,0.0790163934426289
2106409,76.88442211055276,76.86,0.024422110552762888
2106508,46.774193548387096,46.67,0.10419354838709438
2106607,34.20074349442379,34.52,0.3192565055762131
2106631,57.35294117647059,57.42,0.06705882352941472
2106672,96.96969696969697,96.86,0.1096969696969694
2106706,56.94444444444444,55.82,1.1244444444444426
2106755,51.11111111111111,50.55,0.56111111111111
2106805,69.93006993006993,69.37,0.560069930069929
2106904,35.91836734693877,36.19,0.27163265306122497
2107001,55.26315789473685,55.27,0.006842105263153542
2107100,66.94560669456067,66.98,0.034393305439337496
2107209,46.875,46.83,0.045000000000001705
2107258,77.14285714285715,77.14,0.0028571428571524393
2107308,51.06382978723404,51.24,0.17617021276596034
2107357,63.41463414634146,62.23,1.184634146341466
2107407,58.86524822695035,58.91,0.04475177304964717
2107456,37.2093023255814,37.64,0.43069767441860307
2107506,55.81395348837209,55.55,0.26395348837209553
2107605,70.58823529411765,70.09,0.49823529411764866
2107704,74.71264367816092,74.65,0.0626436781609101
2107803,55.27950310559007,54.65,0.629503105590068
2107902,58.70646766169154,58.43,0.2764676616915409
2108009,64.19213973799127,64.01,0.18213973799126393
2108058,68.71508379888269,68.89,0.17491620111731265
2108108,90.52132701421802,90.57,0.04867298578197676
